Table,Column,Peril,Country,Model
eqbevrgliq,DISTRIV,eq,be,0
eqbevrgliq,GEOID,eq,be,0
eqbevrgliq,HAZ,eq,be,0
eqbevrgliq,HAZUNC,eq,be,0
eqbevrgliq,LIQCV,eq,be,0
eqbevrgliq,N160CS,eq,be,0
eqbevrgliq,T15,eq,be,0
eqbevrgliq,WFF,eq,be,0
eqbevrgsoil,GEOID,eq,be,0
eqbevrgsoil,HAZ,eq,be,0
eqbevrgsoil,HAZUNC,eq,be,0
eqbgcr,BASINID,eq,bg,0
eqbgcr,COHES,eq,bg,0
eqbgcr,CRITD,eq,bg,0
eqbgcr,CTI,eq,bg,0
eqbgcr,DC,eq,bg,0
eqbgcr,DI,eq,bg,0
eqbgcr,DISTRIV,eq,bg,0
eqbgcr,ELEV,eq,bg,0
eqbgcr,EQBI,eq,bg,0
eqbgcr,FIRE,eq,bg,0
eqbgcr,FIRE1,eq,bg,0
eqbgcr,FIRE2,eq,bg,0
eqbgcr,FIRE3,eq,bg,0
eqbgcr,FIRE4,eq,bg,0
eqbgcr,FIRE5,eq,bg,0
eqbgcr,FIRE6,eq,bg,0
eqbgcr,FIRE7,eq,bg,0
eqbgcr,FIRE8,eq,bg,0
eqbgcr,FIREUNC,eq,bg,0
eqbgcr,GDMID,eq,bg,0
eqbgcr,GEOID,eq,bg,0
eqbgcr,GWD,eq,bg,0
eqbgcr,LAND,eq,bg,0
eqbgcr,LANDCV,eq,bg,0
eqbgcr,LANDUNC,eq,bg,0
eqbgcr,LIQ,eq,bg,0
eqbgcr,LIQCV,eq,bg,0
eqbgcr,LIQUNC,eq,bg,0
eqbgcr,N160CS,eq,bg,0
eqbgcr,NDVI,eq,bg,0
eqbgcr,PHI,eq,bg,0
eqbgcr,PRECIP,eq,bg,0
eqbgcr,ROUGH,eq,bg,0
eqbgcr,SLOPE,eq,bg,0
eqbgcr,SOIL,eq,bg,0
eqbgcr,SOILPERIOD,eq,bg,0
eqbgcr,SOILPEROIDUNC,eq,bg,0
eqbgcr,SOILTHICKNESS,eq,bg,0
eqbgcr,SOILUNC,eq,bg,0
eqbgcr,SOILVS,eq,bg,0
eqbgcr,T15,eq,bg,0
eqbgcr,TOPO,eq,bg,0
eqbgcr,WFF,eq,bg,0
eqbgcy,BASINID,eq,bg,0
eqbgcy,COHES,eq,bg,0
eqbgcy,CRITD,eq,bg,0
eqbgcy,CTI,eq,bg,0
eqbgcy,DC,eq,bg,0
eqbgcy,DI,eq,bg,0
eqbgcy,DISTRIV,eq,bg,0
eqbgcy,ELEV,eq,bg,0
eqbgcy,EQBI,eq,bg,0
eqbgcy,FIRE,eq,bg,0
eqbgcy,FIRE1,eq,bg,0
eqbgcy,FIRE2,eq,bg,0
eqbgcy,FIRE3,eq,bg,0
eqbgcy,FIRE4,eq,bg,0
eqbgcy,FIRE5,eq,bg,0
eqbgcy,FIRE6,eq,bg,0
eqbgcy,FIRE7,eq,bg,0
eqbgcy,FIRE8,eq,bg,0
eqbgcy,FIREUNC,eq,bg,0
eqbgcy,GDMID,eq,bg,0
eqbgcy,GEOID,eq,bg,0
eqbgcy,GWD,eq,bg,0
eqbgcy,LAND,eq,bg,0
eqbgcy,LANDCV,eq,bg,0
eqbgcy,LANDUNC,eq,bg,0
eqbgcy,LIQ,eq,bg,0
eqbgcy,LIQCV,eq,bg,0
eqbgcy,LIQUNC,eq,bg,0
eqbgcy,N160CS,eq,bg,0
eqbgcy,NDVI,eq,bg,0
eqbgcy,PHI,eq,bg,0
eqbgcy,PRECIP,eq,bg,0
eqbgcy,ROUGH,eq,bg,0
eqbgcy,SLOPE,eq,bg,0
eqbgcy,SOIL,eq,bg,0
eqbgcy,SOILPERIOD,eq,bg,0
eqbgcy,SOILPEROIDUNC,eq,bg,0
eqbgcy,SOILTHICKNESS,eq,bg,0
eqbgcy,SOILUNC,eq,bg,0
eqbgcy,SOILVS,eq,bg,0
eqbgcy,STATECODE,eq,bg,0
eqbgcy,T15,eq,bg,0
eqbgcy,TOPO,eq,bg,0
eqbgcy,WFF,eq,bg,0
eqbgpc,BASINID,eq,bg,0
eqbgpc,COHES,eq,bg,0
eqbgpc,CRITD,eq,bg,0
eqbgpc,CTI,eq,bg,0
eqbgpc,DC,eq,bg,0
eqbgpc,DI,eq,bg,0
eqbgpc,DISTRIV,eq,bg,0
eqbgpc,ELEV,eq,bg,0
eqbgpc,EQBI,eq,bg,0
eqbgpc,FIRE,eq,bg,0
eqbgpc,FIRE1,eq,bg,0
eqbgpc,FIRE2,eq,bg,0
eqbgpc,FIRE3,eq,bg,0
eqbgpc,FIRE4,eq,bg,0
eqbgpc,FIRE5,eq,bg,0
eqbgpc,FIRE6,eq,bg,0
eqbgpc,FIRE7,eq,bg,0
eqbgpc,FIRE8,eq,bg,0
eqbgpc,FIREUNC,eq,bg,0
eqbgpc,GDMID,eq,bg,0
eqbgpc,GEOID,eq,bg,0
eqbgpc,GWD,eq,bg,0
eqbgpc,LAND,eq,bg,0
eqbgpc,LANDCV,eq,bg,0
eqbgpc,LANDUNC,eq,bg,0
eqbgpc,LIQ,eq,bg,0
eqbgpc,LIQCV,eq,bg,0
eqbgpc,LIQUNC,eq,bg,0
eqbgpc,N160CS,eq,bg,0
eqbgpc,NDVI,eq,bg,0
eqbgpc,PHI,eq,bg,0
eqbgpc,PRECIP,eq,bg,0
eqbgpc,ROUGH,eq,bg,0
eqbgpc,SLOPE,eq,bg,0
eqbgpc,SOIL,eq,bg,0
eqbgpc,SOILPERIOD,eq,bg,0
eqbgpc,SOILPEROIDUNC,eq,bg,0
eqbgpc,SOILTHICKNESS,eq,bg,0
eqbgpc,SOILUNC,eq,bg,0
eqbgpc,SOILVS,eq,bg,0
eqbgpc,STATECODE,eq,bg,0
eqbgpc,T15,eq,bg,0
eqbgpc,TOPO,eq,bg,0
eqbgpc,WFF,eq,bg,0
eqbgst,BASINID,eq,bg,0
eqbgst,COHES,eq,bg,0
eqbgst,CRITD,eq,bg,0
eqbgst,CTI,eq,bg,0
eqbgst,DC,eq,bg,0
eqbgst,DI,eq,bg,0
eqbgst,DISTRIV,eq,bg,0
eqbgst,ELEV,eq,bg,0
eqbgst,EQBI,eq,bg,0
eqbgst,FIRE,eq,bg,0
eqbgst,FIRE1,eq,bg,0
eqbgst,FIRE2,eq,bg,0
eqbgst,FIRE3,eq,bg,0
eqbgst,FIRE4,eq,bg,0
eqbgst,FIRE5,eq,bg,0
eqbgst,FIRE6,eq,bg,0
eqbgst,FIRE7,eq,bg,0
eqbgst,FIRE8,eq,bg,0
eqbgst,FIREUNC,eq,bg,0
eqbgst,GDMID,eq,bg,0
eqbgst,GEOID,eq,bg,0
eqbgst,GWD,eq,bg,0
eqbgst,LAND,eq,bg,0
eqbgst,LANDCV,eq,bg,0
eqbgst,LANDUNC,eq,bg,0
eqbgst,LIQ,eq,bg,0
eqbgst,LIQCV,eq,bg,0
eqbgst,LIQUNC,eq,bg,0
eqbgst,N160CS,eq,bg,0
eqbgst,NDVI,eq,bg,0
eqbgst,PHI,eq,bg,0
eqbgst,PRECIP,eq,bg,0
eqbgst,ROUGH,eq,bg,0
eqbgst,SLOPE,eq,bg,0
eqbgst,SOIL,eq,bg,0
eqbgst,SOILPERIOD,eq,bg,0
eqbgst,SOILPEROIDUNC,eq,bg,0
eqbgst,SOILTHICKNESS,eq,bg,0
eqbgst,SOILUNC,eq,bg,0
eqbgst,SOILVS,eq,bg,0
eqbgst,T15,eq,bg,0
eqbgst,TOPO,eq,bg,0
eqbgst,WFF,eq,bg,0
eqbgvrg_geoid,STATECODE,eq,bg,0
eqbgvrg_geoid,VRGHAZARD,eq,bg,0
eqbgvrgliq,CRITD,eq,bg,0
eqbgvrgliq,DC,eq,bg,0
eqbgvrgliq,DI,eq,bg,0
eqbgvrgliq,DISTRIV,eq,bg,0
eqbgvrgliq,GEOID,eq,bg,0
eqbgvrgliq,HAZ,eq,bg,0
eqbgvrgliq,HAZUNC,eq,bg,0
eqbgvrgliq,LIQCV,eq,bg,0
eqbgvrgliq,N160CS,eq,bg,0
eqbgvrgliq,T15,eq,bg,0
eqbgvrgliq,WFF,eq,bg,0
eqbgvrgsoil,GEOID,eq,bg,0
eqbgvrgsoil,HAZ,eq,bg,0
eqbgvrgsoil,HAZUNC,eq,bg,0
eqbocr,BASINID,eq,bo,0
eqbocr,COHES,eq,bo,0
eqbocr,CRITD,eq,bo,0
eqbocr,CTI,eq,bo,0
eqbocr,DC,eq,bo,0
eqbocr,DI,eq,bo,0
eqbocr,DISTRIV,eq,bo,0
eqbocr,ELEV,eq,bo,0
eqbocr,EQBI,eq,bo,0
eqbocr,FIRE,eq,bo,0
eqbocr,FIRE1,eq,bo,0
eqbocr,FIRE2,eq,bo,0
eqbocr,FIRE3,eq,bo,0
eqbocr,FIRE4,eq,bo,0
eqbocr,FIRE5,eq,bo,0
eqbocr,FIRE6,eq,bo,0
eqbocr,FIRE7,eq,bo,0
eqbocr,FIRE8,eq,bo,0
eqbocr,FIREUNC,eq,bo,0
eqbocr,GDMID,eq,bo,0
eqbocr,GEOID,eq,bo,0
eqbocr,GWD,eq,bo,0
eqbocr,LAND,eq,bo,0
eqbocr,LANDCV,eq,bo,0
eqbocr,LANDUNC,eq,bo,0
eqbocr,LIQ,eq,bo,0
eqbocr,LIQCV,eq,bo,0
eqbocr,LIQUNC,eq,bo,0
eqbocr,N160CS,eq,bo,0
eqbocr,NDVI,eq,bo,0
eqbocr,PHI,eq,bo,0
eqbocr,PRECIP,eq,bo,0
eqbocr,ROUGH,eq,bo,0
eqbocr,SLOPE,eq,bo,0
eqbocr,SOIL,eq,bo,0
eqbocr,SOILPERIOD,eq,bo,0
eqbocr,SOILPEROIDUNC,eq,bo,0
eqbocr,SOILTHICKNESS,eq,bo,0
eqbocr,SOILUNC,eq,bo,0
eqbocr,SOILVS,eq,bo,0
eqbocr,T15,eq,bo,0
eqbocr,TOPO,eq,bo,0
eqbocr,WFF,eq,bo,0
eqbodt,BASINID,eq,bo,0
eqbodt,COHES,eq,bo,0
eqbodt,CRITD,eq,bo,0
eqbodt,CTI,eq,bo,0
eqbodt,DC,eq,bo,0
eqbodt,DI,eq,bo,0
eqbodt,DISTRIV,eq,bo,0
eqbodt,ELEV,eq,bo,0
eqbodt,EQBI,eq,bo,0
eqbodt,FIRE,eq,bo,0
eqbodt,FIRE1,eq,bo,0
eqbodt,FIRE2,eq,bo,0
eqbodt,FIRE3,eq,bo,0
eqbodt,FIRE4,eq,bo,0
eqbodt,FIRE5,eq,bo,0
eqbodt,FIRE6,eq,bo,0
eqbodt,FIRE7,eq,bo,0
eqbodt,FIRE8,eq,bo,0
eqbodt,FIREUNC,eq,bo,0
eqbodt,GDMID,eq,bo,0
eqbodt,GEOID,eq,bo,0
eqbodt,GWD,eq,bo,0
eqbodt,LAND,eq,bo,0
eqbodt,LANDCV,eq,bo,0
eqbodt,LANDUNC,eq,bo,0
eqbodt,LIQ,eq,bo,0
eqbodt,LIQCV,eq,bo,0
eqbodt,LIQUNC,eq,bo,0
eqbodt,N160CS,eq,bo,0
eqbodt,NDVI,eq,bo,0
eqbodt,PHI,eq,bo,0
eqbodt,PRECIP,eq,bo,0
eqbodt,ROUGH,eq,bo,0
eqbodt,SLOPE,eq,bo,0
eqbodt,SOIL,eq,bo,0
eqbodt,SOILPERIOD,eq,bo,0
eqbodt,SOILPEROIDUNC,eq,bo,0
eqbodt,SOILTHICKNESS,eq,bo,0
eqbodt,SOILUNC,eq,bo,0
eqbodt,SOILVS,eq,bo,0
eqbodt,STATECODE,eq,bo,0
eqbodt,T15,eq,bo,0
eqbodt,TOPO,eq,bo,0
eqbodt,WFF,eq,bo,0
eqbost,BASINID,eq,bo,0
eqbost,COHES,eq,bo,0
eqbost,CRITD,eq,bo,0
eqbost,CTI,eq,bo,0
eqbost,DC,eq,bo,0
eqbost,DI,eq,bo,0
eqbost,DISTRIV,eq,bo,0
eqbost,ELEV,eq,bo,0
eqbost,EQBI,eq,bo,0
eqbost,FIRE,eq,bo,0
eqbost,FIRE1,eq,bo,0
eqbost,FIRE2,eq,bo,0
eqbost,FIRE3,eq,bo,0
eqbost,FIRE4,eq,bo,0
eqbost,FIRE5,eq,bo,0
eqbost,FIRE6,eq,bo,0
eqbost,FIRE7,eq,bo,0
eqbost,FIRE8,eq,bo,0
eqbost,FIREUNC,eq,bo,0
eqbost,GDMID,eq,bo,0
eqbost,GEOID,eq,bo,0
eqbost,GWD,eq,bo,0
eqbost,LAND,eq,bo,0
eqbost,LANDCV,eq,bo,0
eqbost,LANDUNC,eq,bo,0
eqbost,LIQ,eq,bo,0
eqbost,LIQCV,eq,bo,0
eqbost,LIQUNC,eq,bo,0
eqbost,N160CS,eq,bo,0
eqbost,NDVI,eq,bo,0
eqbost,PHI,eq,bo,0
eqbost,PRECIP,eq,bo,0
eqbost,ROUGH,eq,bo,0
eqbost,SLOPE,eq,bo,0
eqbost,SOIL,eq,bo,0
eqbost,SOILPERIOD,eq,bo,0
eqbost,SOILPEROIDUNC,eq,bo,0
eqbost,SOILTHICKNESS,eq,bo,0
eqbost,SOILUNC,eq,bo,0
eqbost,SOILVS,eq,bo,0
eqbost,T15,eq,bo,0
eqbost,TOPO,eq,bo,0
eqbost,WFF,eq,bo,0
eqbovrg_geoid,STATECODE,eq,bo,0
eqbovrg_geoid,VRGHAZARD,eq,bo,0
eqbovrgliq,CRITD,eq,bo,0
eqbovrgliq,DC,eq,bo,0
eqbovrgliq,DI,eq,bo,0
eqbovrgliq,DISTRIV,eq,bo,0
eqbovrgliq,GEOID,eq,bo,0
eqbovrgliq,HAZ,eq,bo,0
eqbovrgliq,HAZUNC,eq,bo,0
eqbovrgliq,LIQCV,eq,bo,0
eqbovrgliq,N160CS,eq,bo,0
eqbovrgliq,T15,eq,bo,0
eqbovrgliq,WFF,eq,bo,0
eqbovrgsoil,GEOID,eq,bo,0
eqbovrgsoil,HAZ,eq,bo,0
eqbovrgsoil,HAZUNC,eq,bo,0
eqbrcr,BASINID,eq,br,0
eqbrcr,COHES,eq,br,0
eqbrcr,CRITD,eq,br,0
eqbrcr,CTI,eq,br,0
eqbrcr,DC,eq,br,0
eqbrcr,DI,eq,br,0
eqbrcr,DISTRIV,eq,br,0
eqbrcr,ELEV,eq,br,0
eqbrcr,EQBI,eq,br,0
eqbrcr,FIRE,eq,br,0
eqbrcr,FIRE1,eq,br,0
eqbrcr,FIRE2,eq,br,0
eqbrcr,FIRE3,eq,br,0
eqbrcr,FIRE4,eq,br,0
eqbrcr,FIRE5,eq,br,0
eqbrcr,FIRE6,eq,br,0
eqbrcr,FIRE7,eq,br,0
eqbrcr,FIRE8,eq,br,0
eqbrcr,FIREUNC,eq,br,0
eqbrcr,GDMID,eq,br,0
eqbrcr,GEOID,eq,br,0
eqbrcr,GWD,eq,br,0
eqbrcr,LAND,eq,br,0
eqbrcr,LANDCV,eq,br,0
eqbrcr,LANDUNC,eq,br,0
eqbrcr,LIQ,eq,br,0
eqbrcr,LIQCV,eq,br,0
eqbrcr,LIQUNC,eq,br,0
eqbrcr,N160CS,eq,br,0
eqbrcr,NDVI,eq,br,0
eqbrcr,PHI,eq,br,0
eqbrcr,PRECIP,eq,br,0
eqbrcr,ROUGH,eq,br,0
eqbrcr,SLOPE,eq,br,0
eqbrcr,SOIL,eq,br,0
eqbrcr,SOILPERIOD,eq,br,0
eqbrcr,SOILPEROIDUNC,eq,br,0
eqbrcr,SOILTHICKNESS,eq,br,0
eqbrcr,SOILUNC,eq,br,0
eqbrcr,SOILVS,eq,br,0
eqbrcr,T15,eq,br,0
eqbrcr,TOPO,eq,br,0
eqbrcr,WFF,eq,br,0
eqbrdt,BASINID,eq,br,0
eqbrdt,COHES,eq,br,0
eqbrdt,CRITD,eq,br,0
eqbrdt,CTI,eq,br,0
eqbrdt,DC,eq,br,0
eqbrdt,DI,eq,br,0
eqbrdt,DISTRIV,eq,br,0
eqbrdt,ELEV,eq,br,0
eqbrdt,EQBI,eq,br,0
eqbrdt,FIRE,eq,br,0
eqbrdt,FIRE1,eq,br,0
eqbrdt,FIRE2,eq,br,0
eqbrdt,FIRE3,eq,br,0
eqbrdt,FIRE4,eq,br,0
eqbrdt,FIRE5,eq,br,0
eqbrdt,FIRE6,eq,br,0
eqbrdt,FIRE7,eq,br,0
eqbrdt,FIRE8,eq,br,0
eqbrdt,FIREUNC,eq,br,0
eqbrdt,GDMID,eq,br,0
eqbrdt,GEOID,eq,br,0
eqbrdt,GWD,eq,br,0
eqbrdt,LAND,eq,br,0
eqbrdt,LANDCV,eq,br,0
eqbrdt,LANDUNC,eq,br,0
eqbrdt,LIQ,eq,br,0
eqbrdt,LIQCV,eq,br,0
eqbrdt,LIQUNC,eq,br,0
eqbrdt,N160CS,eq,br,0
eqbrdt,NDVI,eq,br,0
eqbrdt,PHI,eq,br,0
eqbrdt,PRECIP,eq,br,0
eqbrdt,ROUGH,eq,br,0
eqbrdt,SLOPE,eq,br,0
eqbrdt,SOIL,eq,br,0
eqbrdt,SOILPERIOD,eq,br,0
eqbrdt,SOILPEROIDUNC,eq,br,0
eqbrdt,SOILTHICKNESS,eq,br,0
eqbrdt,SOILUNC,eq,br,0
eqbrdt,SOILVS,eq,br,0
eqbrdt,STATECODE,eq,br,0
eqbrdt,T15,eq,br,0
eqbrdt,TOPO,eq,br,0
eqbrdt,WFF,eq,br,0
eqbrst,BASINID,eq,br,0
eqbrst,COHES,eq,br,0
eqbrst,CRITD,eq,br,0
eqbrst,CTI,eq,br,0
eqbrst,DC,eq,br,0
eqbrst,DI,eq,br,0
eqbrst,DISTRIV,eq,br,0
eqbrst,ELEV,eq,br,0
eqbrst,EQBI,eq,br,0
eqbrst,FIRE,eq,br,0
eqbrst,FIRE1,eq,br,0
eqbrst,FIRE2,eq,br,0
eqbrst,FIRE3,eq,br,0
eqbrst,FIRE4,eq,br,0
eqbrst,FIRE5,eq,br,0
eqbrst,FIRE6,eq,br,0
eqbrst,FIRE7,eq,br,0
eqbrst,FIRE8,eq,br,0
eqbrst,FIREUNC,eq,br,0
eqbrst,GDMID,eq,br,0
eqbrst,GEOID,eq,br,0
eqbrst,GWD,eq,br,0
eqbrst,LAND,eq,br,0
eqbrst,LANDCV,eq,br,0
eqbrst,LANDUNC,eq,br,0
eqbrst,LIQ,eq,br,0
eqbrst,LIQCV,eq,br,0
eqbrst,LIQUNC,eq,br,0
eqbrst,N160CS,eq,br,0
eqbrst,NDVI,eq,br,0
eqbrst,PHI,eq,br,0
eqbrst,PRECIP,eq,br,0
eqbrst,ROUGH,eq,br,0
eqbrst,SLOPE,eq,br,0
eqbrst,SOIL,eq,br,0
eqbrst,SOILPERIOD,eq,br,0
eqbrst,SOILPEROIDUNC,eq,br,0
eqbrst,SOILTHICKNESS,eq,br,0
eqbrst,SOILUNC,eq,br,0
eqbrst,SOILVS,eq,br,0
eqbrst,T15,eq,br,0
eqbrst,TOPO,eq,br,0
eqbrst,WFF,eq,br,0
eqbrvrg_geoid,STATECODE,eq,br,0
eqbrvrg_geoid,VRGHAZARD,eq,br,0
eqbrvrgliq,CRITD,eq,br,0
eqbrvrgliq,DC,eq,br,0
eqbrvrgliq,DI,eq,br,0
eqbrvrgliq,DISTRIV,eq,br,0
eqbrvrgliq,GEOID,eq,br,0
eqbrvrgliq,HAZ,eq,br,0
eqbrvrgliq,HAZUNC,eq,br,0
eqbrvrgliq,LIQCV,eq,br,0
eqbrvrgliq,N160CS,eq,br,0
eqbrvrgliq,T15,eq,br,0
eqbrvrgliq,WFF,eq,br,0
eqbrvrgsoil,GEOID,eq,br,0
eqbrvrgsoil,HAZ,eq,br,0
eqbrvrgsoil,HAZUNC,eq,br,0
eqbzcr,BASINID,eq,bz,0
eqbzcr,COHES,eq,bz,0
eqbzcr,CRITD,eq,bz,0
eqbzcr,CTI,eq,bz,0
eqbzcr,DC,eq,bz,0
eqbzcr,DI,eq,bz,0
eqbzcr,DISTRIV,eq,bz,0
eqbzcr,ELEV,eq,bz,0
eqbzcr,EQBI,eq,bz,0
eqbzcr,FIRE,eq,bz,0
eqbzcr,FIRE1,eq,bz,0
eqbzcr,FIRE2,eq,bz,0
eqbzcr,FIRE3,eq,bz,0
eqbzcr,FIRE4,eq,bz,0
eqbzcr,FIRE5,eq,bz,0
eqbzcr,FIRE6,eq,bz,0
eqbzcr,FIRE7,eq,bz,0
eqbzcr,FIRE8,eq,bz,0
eqbzcr,FIREUNC,eq,bz,0
eqbzcr,GDMID,eq,bz,0
eqbzcr,GEOID,eq,bz,0
eqbzcr,GWD,eq,bz,0
eqbzcr,LAND,eq,bz,0
eqbzcr,LANDCV,eq,bz,0
eqbzcr,LANDUNC,eq,bz,0
eqbzcr,LIQ,eq,bz,0
eqbzcr,LIQCV,eq,bz,0
eqbzcr,LIQUNC,eq,bz,0
eqbzcr,N160CS,eq,bz,0
eqbzcr,NDVI,eq,bz,0
eqbzcr,PHI,eq,bz,0
eqbzcr,PRECIP,eq,bz,0
eqbzcr,ROUGH,eq,bz,0
eqbzcr,SLOPE,eq,bz,0
eqbzcr,SOIL,eq,bz,0
eqbzcr,SOILPERIOD,eq,bz,0
eqbzcr,SOILPEROIDUNC,eq,bz,0
eqbzcr,SOILTHICKNESS,eq,bz,0
eqbzcr,SOILUNC,eq,bz,0
eqbzcr,SOILVS,eq,bz,0
eqbzcr,T15,eq,bz,0
eqbzcr,TOPO,eq,bz,0
eqbzcr,WFF,eq,bz,0
eqbzdt,BASINID,eq,bz,0
eqbzdt,COHES,eq,bz,0
eqbzdt,CRITD,eq,bz,0
eqbzdt,CTI,eq,bz,0
eqbzdt,DC,eq,bz,0
eqbzdt,DI,eq,bz,0
eqbzdt,DISTRIV,eq,bz,0
eqbzdt,ELEV,eq,bz,0
eqbzdt,EQBI,eq,bz,0
eqbzdt,FIRE,eq,bz,0
eqbzdt,FIRE1,eq,bz,0
eqbzdt,FIRE2,eq,bz,0
eqbzdt,FIRE3,eq,bz,0
eqbzdt,FIRE4,eq,bz,0
eqbzdt,FIRE5,eq,bz,0
eqbzdt,FIRE6,eq,bz,0
eqbzdt,FIRE7,eq,bz,0
eqbzdt,FIRE8,eq,bz,0
eqbzdt,FIREUNC,eq,bz,0
eqbzdt,GDMID,eq,bz,0
eqbzdt,GEOID,eq,bz,0
eqbzdt,GWD,eq,bz,0
eqbzdt,LAND,eq,bz,0
eqbzdt,LANDCV,eq,bz,0
eqbzdt,LANDUNC,eq,bz,0
eqbzdt,LIQ,eq,bz,0
eqbzdt,LIQCV,eq,bz,0
eqbzdt,LIQUNC,eq,bz,0
eqbzdt,N160CS,eq,bz,0
eqbzdt,NDVI,eq,bz,0
eqbzdt,PHI,eq,bz,0
eqbzdt,PRECIP,eq,bz,0
eqbzdt,ROUGH,eq,bz,0
eqbzdt,SLOPE,eq,bz,0
eqbzdt,SOIL,eq,bz,0
eqbzdt,SOILPERIOD,eq,bz,0
eqbzdt,SOILPEROIDUNC,eq,bz,0
eqbzdt,SOILTHICKNESS,eq,bz,0
eqbzdt,SOILUNC,eq,bz,0
eqbzdt,SOILVS,eq,bz,0
eqbzdt,STATECODE,eq,bz,0
eqbzdt,T15,eq,bz,0
eqbzdt,TOPO,eq,bz,0
eqbzdt,WFF,eq,bz,0
eqbzst,BASINID,eq,bz,0
eqbzst,COHES,eq,bz,0
eqbzst,CRITD,eq,bz,0
eqbzst,CTI,eq,bz,0
eqbzst,DC,eq,bz,0
eqbzst,DI,eq,bz,0
eqbzst,DISTRIV,eq,bz,0
eqbzst,ELEV,eq,bz,0
eqbzst,EQBI,eq,bz,0
eqbzst,FIRE,eq,bz,0
eqbzst,FIRE1,eq,bz,0
eqbzst,FIRE2,eq,bz,0
eqbzst,FIRE3,eq,bz,0
eqbzst,FIRE4,eq,bz,0
eqbzst,FIRE5,eq,bz,0
eqbzst,FIRE6,eq,bz,0
eqbzst,FIRE7,eq,bz,0
eqbzst,FIRE8,eq,bz,0
eqbzst,FIREUNC,eq,bz,0
eqbzst,GDMID,eq,bz,0
eqbzst,GEOID,eq,bz,0
eqbzst,GWD,eq,bz,0
eqbzst,LAND,eq,bz,0
eqbzst,LANDCV,eq,bz,0
eqbzst,LANDUNC,eq,bz,0
eqbzst,LIQ,eq,bz,0
eqbzst,LIQCV,eq,bz,0
eqbzst,LIQUNC,eq,bz,0
eqbzst,N160CS,eq,bz,0
eqbzst,NDVI,eq,bz,0
eqbzst,PHI,eq,bz,0
eqbzst,PRECIP,eq,bz,0
eqbzst,ROUGH,eq,bz,0
eqbzst,SLOPE,eq,bz,0
eqbzst,SOIL,eq,bz,0
eqbzst,SOILPERIOD,eq,bz,0
eqbzst,SOILPEROIDUNC,eq,bz,0
eqbzst,SOILTHICKNESS,eq,bz,0
eqbzst,SOILUNC,eq,bz,0
eqbzst,SOILVS,eq,bz,0
eqbzst,T15,eq,bz,0
eqbzst,TOPO,eq,bz,0
eqbzst,WFF,eq,bz,0
eqbzvrg_geoid,STATECODE,eq,bz,0
eqbzvrg_geoid,VRGHAZARD,eq,bz,0
eqbzvrgliq,CRITD,eq,bz,0
eqbzvrgliq,DC,eq,bz,0
eqbzvrgliq,DI,eq,bz,0
eqbzvrgliq,DISTRIV,eq,bz,0
eqbzvrgliq,GEOID,eq,bz,0
eqbzvrgliq,HAZ,eq,bz,0
eqbzvrgliq,HAZUNC,eq,bz,0
eqbzvrgliq,LIQCV,eq,bz,0
eqbzvrgliq,N160CS,eq,bz,0
eqbzvrgliq,T15,eq,bz,0
eqbzvrgliq,WFF,eq,bz,0
eqbzvrgsoil,GEOID,eq,bz,0
eqbzvrgsoil,HAZ,eq,bz,0
eqbzvrgsoil,HAZUNC,eq,bz,0
eqcacr,BASINID,eq,ca,NAEQ
eqcacr,COHES,eq,ca,NAEQ
eqcacr,CRITD,eq,ca,NAEQ
eqcacr,CTI,eq,ca,NAEQ
eqcacr,DC,eq,ca,NAEQ
eqcacr,DI,eq,ca,NAEQ
eqcacr,DISTRIV,eq,ca,NAEQ
eqcacr,ELEV,eq,ca,NAEQ
eqcacr,EQBI,eq,ca,NAEQ
eqcacr,FIRE,eq,ca,NAEQ
eqcacr,FIRE1,eq,ca,NAEQ
eqcacr,FIRE2,eq,ca,NAEQ
eqcacr,FIRE3,eq,ca,NAEQ
eqcacr,FIRE4,eq,ca,NAEQ
eqcacr,FIRE5,eq,ca,NAEQ
eqcacr,FIRE6,eq,ca,NAEQ
eqcacr,FIRE7,eq,ca,NAEQ
eqcacr,FIRE8,eq,ca,NAEQ
eqcacr,FIREUNC,eq,ca,NAEQ
eqcacr,GDMID,eq,ca,NAEQ
eqcacr,GEOID,eq,ca,NAEQ
eqcacr,GWD,eq,ca,NAEQ
eqcacr,LAND,eq,ca,NAEQ
eqcacr,LANDCV,eq,ca,NAEQ
eqcacr,LANDUNC,eq,ca,NAEQ
eqcacr,LIQ,eq,ca,NAEQ
eqcacr,LIQCV,eq,ca,NAEQ
eqcacr,LIQUNC,eq,ca,NAEQ
eqcacr,N160CS,eq,ca,NAEQ
eqcacr,NDVI,eq,ca,NAEQ
eqcacr,PHI,eq,ca,NAEQ
eqcacr,PRECIP,eq,ca,NAEQ
eqcacr,ROUGH,eq,ca,NAEQ
eqcacr,SLOPE,eq,ca,NAEQ
eqcacr,SOIL,eq,ca,NAEQ
eqcacr,SOILPERIOD,eq,ca,NAEQ
eqcacr,SOILPEROIDUNC,eq,ca,NAEQ
eqcacr,SOILTHICKNESS,eq,ca,NAEQ
eqcacr,SOILUNC,eq,ca,NAEQ
eqcacr,SOILVS,eq,ca,NAEQ
eqcacr,T15,eq,ca,NAEQ
eqcacr,TOPO,eq,ca,NAEQ
eqcacr,WFF,eq,ca,NAEQ
